date,water_precipitation,water_height,water_flow,water_volume,water_volume_variation
2012-04-14,6.2,32.42,1.09,13444034.0,164235.0
2012-04-15,4.0,32.5,1.1,13664922.0,220888.0
2012-04-16,0.4,32.57,1.11,13859989.0,195067.0
2012-04-17,14.7,32.59,1.11,13916032.0,56043.0
2012-04-18,43.5,32.65,1.11,14084981.0,168949.0
2012-04-19,6.7,32.84,1.13,14628160.0,543179.0
2012-04-20,2.1,33.01,1.15,15124760.0,496600.0
2012-04-21,3.3,33.12,1.16,15451458.0,326698.0
2012-04-22,1.6,33.23,1.17,15782396.0,330938.0
2012-04-23,4.3,33.32,1.18,16056330.0,273934.0
2012-04-24,14.0,33.41,1.19,16333128.0,276798.0
2012-04-25,2.1,33.49,1.2,16581579.0,248451.0
2012-04-26,0.8,33.62,1.21,16990174.0,408595.0
2012-04-27,1.2,33.72,1.22,17308588.0,318414.0
2012-04-28,0.4,33.82,1.23,17630591.0,322003.0
2012-04-29,0.4,33.9,1.24,17890788.0,260197.0
2012-04-30,3.3,33.97,1.24,18120359.0,229571.0
2012-05-01,0.0,34.04,1.25,18351705.0,231346.0
2012-05-02,3.1,34.11,1.26,18584832.0,233127.0
2012-05-03,20.5,34.18,1.26,18819744.0,234912.0
2012-05-04,21.3,34.28,1.27,19158442.0,338698.0
2012-05-05,0.7,34.49,1.62,19881663.0,723221.0
2012-05-06,0.3,34.68,1.64,20550050.0,668387.0
2012-05-07,6.7,34.73,5.65,20728171.0,178121.0
2012-05-08,1.7,34.73,8.24,20728171.0,0.0
2012-05-09,0.0,34.75,8.27,20799680.0,71509.0
2012-05-10,0.0,34.76,8.28,20835491.0,35811.0
2012-05-11,0.0,34.74,8.26,20763906.0,-71585.0
2012-05-12,0.0,34.72,8.23,20692872.0,-71034.0
2012-05-13,0.0,34.68,8.19,20550050.0,-142822.0
2012-05-14,0.0,34.63,8.13,20372859.0,-177191.0
2012-05-15,0.0,34.61,5.6,20302242.0,-70617.0
2012-05-16,0.0,34.61,4.94,20302242.0,0.0
2012-05-17,0.0,34.59,4.94,20231775.0,-70467.0
2012-05-18,0.0,34.58,4.93,20193597.0,-38178.0
2012-05-19,11.0,34.58,4.35,20193597.0,0.0
2012-05-20,0.0,34.59,4.35,20231775.0,38178.0
2012-05-21,0.5,34.58,4.35,20193597.0,-38178.0
2012-05-22,0.0,34.61,2.11,20302242.0,108645.0
2012-05-23,0.0,34.65,2.11,20443624.0,141382.0
2012-05-24,0.0,34.67,2.12,20514537.0,70913.0
2012-05-25,0.0,34.69,2.12,20585599.0,71062.0
2012-05-26,0.0,34.71,2.12,20656810.0,71211.0
2012-05-27,0.0,34.73,2.13,20728171.0,71361.0
2012-05-28,0.0,34.75,2.13,20799680.0,71509.0
2012-05-29,0.0,34.7,4.97,20621186.0,-178494.0
2012-05-30,0.0,34.64,4.95,20408222.0,-212964.0
2012-05-31,0.0,34.65,2.11,20443624.0,35402.0
2012-06-01,0.2,34.65,2.11,20443624.0,0.0
2012-06-02,0.2,34.65,2.11,20443624.0,0.0
2012-06-03,0.0,34.65,2.11,20443624.0,0.0
2012-06-04,0.0,34.65,2.11,20443624.0,0.0
2012-06-05,0.8,34.65,2.11,20443624.0,0.0
2012-06-06,5.1,34.64,2.11,20408222.0,-35402.0
2012-06-07,0.9,34.65,2.11,20443624.0,35402.0
2012-06-08,0.8,34.65,2.11,20443624.0,0.0
2012-06-09,1.5,34.65,2.11,20443624.0,0.0
2012-06-10,0.9,34.64,2.11,20408222.0,-35402.0
2012-06-11,7.3,34.64,2.11,20408222.0,0.0
2012-06-12,0.5,34.64,2.11,20408222.0,0.0
2012-06-13,0.0,34.65,2.11,20443624.0,35402.0
2012-06-14,0.0,34.63,2.11,20372859.0,-70765.0
2012-06-15,31.6,34.612,2.11,20302242.0,-70617.0
2012-06-16,0.0,34.65,2.11,20443624.0,141382.0
2012-06-17,24.6,34.68,2.12,20550050.0,106426.0
2012-06-18,0.0,34.72,2.12,20692872.0,142822.0
2012-06-19,0.0,34.72,2.12,20692872.0,0.0
2012-06-20,11.7,34.72,2.12,20692872.0,0.0
2012-06-21,0.0,34.73,2.13,20728171.0,35299.0
2012-06-22,0.0,34.74,2.13,20763906.0,35735.0
2012-06-23,0.0,34.74,2.13,20763906.0,0.0
2012-06-24,0.0,34.75,1.65,20799680.0,35774.0
2012-06-25,0.0,34.75,1.65,20799680.0,0.0
2012-06-26,0.0,34.74,1.65,20763906.0,-35774.0
2012-06-27,0.0,34.73,1.64,20728171.0,-35735.0
2012-06-28,0.0,34.73,1.64,20728171.0,0.0
2012-06-29,0.2,34.72,1.64,20692872.0,-35299.0
2012-06-30,0.0,34.71,1.64,20656810.0,-36062.0
2012-07-01,0.0,34.7,1.64,20621186.0,-35624.0
2012-07-02,0.0,34.69,1.64,20585599.0,-35587.0
2012-07-03,1.1,34.68,1.64,20550050.0,-35549.0
2012-07-04,1.2,34.66,1.64,20479061.0,-70989.0
2012-07-05,3.2,34.66,1.64,20479061.0,0.0
2012-07-06,8.0,34.65,1.64,20443624.0,-35437.0
2012-07-07,1.5,34.64,1.64,20408222.0,-35402.0
2012-07-08,1.1,34.64,1.64,20408222.0,0.0
2012-07-09,0.1,34.63,1.63,20372859.0,-35363.0
2012-07-10,0.0,34.62,1.63,20337532.0,-35327.0
2012-07-11,0.0,34.61,1.63,20302242.0,-35290.0
2012-07-12,0.0,34.6,1.63,20266990.0,-35252.0
2012-07-13,1.7,34.58,1.63,20193597.0,-73393.0
2012-07-14,0.8,34.57,1.63,20161456.0,-32141.0
2012-07-15,0.5,34.55,1.63,20091286.0,-70170.0
2012-07-16,0.0,34.54,1.62,20056256.0,-35030.0
2012-07-17,0.0,34.52,1.62,19986307.0,-69949.0
2012-07-18,0.0,34.49,1.62,19881663.0,-104644.0
2012-07-19,0.0,34.47,1.62,19812084.0,-69579.0
2012-07-20,0.0,34.45,1.61,19742653.0,-69431.0
2012-07-21,0.0,34.44,1.61,19707993.0,-34660.0
2012-07-22,0.0,34.42,1.61,19638783.0,-69210.0
2012-07-23,0.0,34.4,1.61,19569721.0,-69062.0
2012-07-24,0.0,34.37,1.61,19466406.0,-103315.0
2012-07-25,0.0,34.34,1.6,19363420.0,-102986.0
2012-07-26,0.0,34.31,1.6,19260767.0,-102653.0
2012-07-27,0.0,34.28,1.6,19158442.0,-102325.0
2012-07-28,0.0,34.26,1.59,19090410.0,-68032.0
2012-07-29,0.0,34.23,1.59,18988637.0,-101773.0
2012-07-30,0.0,34.2,1.59,18887191.0,-101446.0
2012-07-31,0.0,34.17,1.58,18786086.0,-101105.0
2012-08-01,0.0,34.14,1.58,18685290.0,-100796.0
2012-08-02,0.0,34.11,1.58,18584832.0,-100458.0
2012-08-03,0.0,34.09,1.57,18518042.0,-66790.0
2012-08-04,4.4,34.06,1.57,18418130.0,-99912.0
2012-08-05,0.2,34.04,1.57,18351705.0,-66425.0
2012-08-06,0.0,34.01,1.56,18252338.0,-99367.0
2012-08-07,0.0,33.99,1.56,18186277.0,-66061.0
2012-08-08,0.0,33.96,1.56,18087454.0,-98823.0
2012-08-09,0.0,33.93,1.56,17988958.0,-98496.0
2012-08-10,0.0,33.9,1.55,17890788.0,-98170.0
2012-08-11,0.0,33.86,1.55,17760401.0,-130387.0
2012-08-12,0.0,33.83,1.54,17662990.0,-97411.0
2012-08-13,4.3,33.8,1.54,17565903.0,-97087.0
2012-08-14,11.3,33.77,1.54,17469140.0,-96763.0
2012-08-15,0.7,33.76,1.54,17436958.0,-32182.0
2012-08-16,0.0,33.75,1.53,17404811.0,-32147.0
2012-08-17,0.0,33.72,1.53,17308588.0,-96223.0
2012-08-18,0.0,33.69,1.53,17212688.0,-95900.0
2012-08-19,0.0,33.66,1.52,17117109.0,-95579.0
2012-08-20,0.2,33.63,1.52,17021854.0,-95255.0
2012-08-21,0.2,33.6,1.52,16926920.0,-94934.0
2012-08-22,0.0,33.57,1.51,16832308.0,-94612.0
2012-08-23,0.0,33.54,1.51,16738017.0,-94291.0
2012-08-24,0.0,33.51,1.51,16644049.0,-93968.0
2012-08-25,1.7,33.49,1.5,16581579.0,-62470.0
2012-08-26,0.0,33.47,1.5,16519254.0,-62325.0
2012-08-27,5.3,33.43,1.5,16395027.0,-124227.0
2012-08-28,0.0,33.4,1.49,16302230.0,-92797.0
2012-08-29,0.5,33.37,1.49,16209752.0,-92478.0
2012-08-30,0.0,33.34,1.49,16117593.0,-92159.0
2012-08-31,0.0,33.31,1.48,16025753.0,-91840.0
2012-09-01,0.0,33.28,1.48,15934229.0,-91524.0
2012-09-02,0.0,33.25,1.47,15843023.0,-91206.0
2012-09-03,0.0,33.21,1.47,15721909.0,-121114.0
2012-09-04,0.0,33.18,1.47,15631433.0,-90476.0
2012-09-05,0.0,33.14,1.46,15511312.0,-120121.0
2012-09-06,0.0,33.1,1.46,15391743.0,-119569.0
2012-09-07,0.0,33.06,1.45,15272734.0,-119009.0
2012-09-08,0.0,33.02,1.45,15154285.0,-118449.0
2012-09-09,0.0,32.98,1.44,15036394.0,-117891.0
2012-09-10,0.0,32.94,1.44,14919061.0,-117333.0
2012-09-11,0.0,32.9,1.43,14802283.0,-116778.0
2012-09-12,0.0,32.86,1.43,14686062.0,-116221.0
2012-09-13,0.0,32.82,1.42,14570396.0,-115666.0
2012-09-14,0.0,32.79,1.42,14484010.0,-86386.0
2012-09-15,0.0,32.76,1.41,14397934.0,-86076.0
2012-09-16,0.0,32.72,1.41,14283650.0,-114284.0
2012-09-17,0.0,32.69,1.4,14198299.0,-85351.0
2012-09-18,0.0,32.65,1.4,14084981.0,-113318.0
2012-09-19,0.0,32.61,1.39,13972211.0,-112770.0
2012-09-20,0.0,32.57,1.39,13859989.0,-112222.0
2012-09-21,0.0,32.53,1.38,13748316.0,-111673.0
2012-09-22,3.2,32.49,1.38,13637192.0,-111124.0
2012-09-23,14.8,32.46,1.37,13554205.0,-82987.0
2012-09-24,7.3,32.45,1.37,13526612.0,-27593.0
2012-09-25,6.7,32.43,1.37,13471526.0,-55086.0
2012-09-26,5.0,32.43,1.37,13471526.0,0.0
2012-09-27,0.0,32.42,1.37,13444034.0,-27492.0
2012-09-28,0.0,32.4,1.37,13389153.0,-54881.0
2012-09-29,0.0,32.37,1.36,13307087.0,-82066.0
2012-09-30,0.0,32.34,1.36,13225326.0,-81761.0
2012-10-01,0.0,32.31,1.36,13143869.0,-81457.0
2012-10-02,1.1,32.27,1.35,13035735.0,-108134.0
2012-10-03,0.0,32.24,1.35,12954989.0,-80746.0
2012-10-04,0.0,32.21,1.34,12874548.0,-80441.0
2012-10-05,0.0,32.18,1.34,12794410.0,-80138.0
2012-10-06,0.0,32.15,1.33,12714574.0,-79836.0
2012-10-07,0.4,32.12,1.33,12635042.0,-79532.0
2012-10-08,0.0,32.08,1.32,12529469.0,-105573.0
2012-10-09,1.1,32.05,1.32,12450641.0,-78828.0
2012-10-10,7.2,32.02,1.32,12373114.0,-77527.0
2012-10-11,9.5,32.0,1.31,12319929.0,-53185.0
2012-10-12,1.0,32.01,1.31,12346004.0,26075.0
2012-10-13,0.8,31.99,1.31,12293889.0,-52115.0
2012-10-14,3.2,31.96,1.31,12215962.0,-77927.0
2012-10-15,19.3,31.95,1.31,12190054.0,-25908.0
2012-10-16,6.0,31.94,1.31,12164180.0,-25874.0
2012-10-17,14.8,31.94,1.31,12164180.0,0.0
2012-10-18,7.7,31.96,1.31,12215962.0,51782.0
2012-10-19,0.0,31.98,1.31,12267879.0,51917.0
2012-10-20,0.0,31.97,1.31,12241904.0,-25975.0
2012-10-21,0.0,31.95,1.31,12190054.0,-51850.0
2012-10-22,0.4,31.92,1.3,12112529.0,-77525.0
2012-10-23,0.0,31.9,1.3,12061012.0,-51517.0
2012-10-24,3.0,31.88,1.3,12009628.0,-51384.0
2012-10-25,0.1,31.87,1.3,11983985.0,-25643.0
2012-10-26,0.5,31.84,1.29,11907258.0,-76727.0
2012-10-27,0.0,31.82,1.29,11856272.0,-50986.0
2012-10-28,0.0,31.79,1.28,11780042.0,-76230.0
2012-10-29,0.5,31.76,1.28,11704109.0,-75933.0
2012-10-30,0.0,31.73,1.28,11628474.0,-75635.0
2012-10-31,7.8,31.72,1.27,11603329.0,-25145.0
2012-11-01,1.7,31.69,1.27,11528089.0,-75240.0
2012-11-02,22.7,31.68,1.27,11503075.0,-25014.0
2012-11-03,4.4,31.7,1.27,11553135.0,50060.0
2012-11-04,5.9,31.75,1.28,11678864.0,125729.0
2012-11-05,2.4,31.77,1.28,11729387.0,50523.0
2012-11-06,0.0,31.79,1.28,11780042.0,50655.0
2012-11-07,3.8,31.8,1.29,11805419.0,25377.0
2012-11-08,11.0,31.78,1.28,11754698.0,-50721.0
2012-11-09,3.7,31.8,1.29,11805419.0,50721.0
2012-11-10,22.8,31.83,1.29,11881748.0,76329.0
2012-11-11,4.2,31.89,1.3,12035303.0,153555.0
2012-11-12,0.0,31.96,1.31,12215962.0,180659.0
2012-11-13,0.0,31.99,1.31,12293889.0,77927.0
2012-11-14,0.0,32.0,1.31,12319929.0,26040.0
2012-11-15,0.7,31.99,1.31,12293889.0,-26040.0
2012-11-16,8.4,31.99,1.31,12293889.0,0.0
2012-11-17,18.0,32.0,1.31,12319929.0,26040.0
2012-11-18,0.0,32.1,1.33,12582188.0,262259.0
2012-11-19,0.0,32.14,1.33,12688030.0,105842.0
2012-11-20,18.6,32.15,1.33,12714574.0,26544.0
2012-11-21,0.0,32.21,1.34,12874548.0,159974.0
2012-11-22,0.0,32.26,1.35,13008786.0,134238.0
2012-11-23,0.5,32.28,1.35,13062717.0,53931.0
2012-11-24,0.9,32.3,1.35,13116784.0,54067.0
2012-11-25,7.1,32.32,1.36,13170897.0,54113.0
2012-11-26,22.6,32.34,1.36,13225326.0,54429.0
2012-11-27,16.9,32.41,1.37,13416577.0,191251.0
2012-11-28,11.5,32.44,4.16,13499052.0,82475.0
2012-11-29,25.7,32.47,4.72,13581833.0,82781.0
2012-11-30,7.9,32.47,8.14,13581833.0,0.0
2012-12-01,2.8,32.57,9.21,13859989.0,278156.0
2012-12-02,0.0,32.48,10.95,13609495.0,-250494.0
2012-12-03,14.2,32.32,10.13,13170897.0,-438598.0
2012-12-04,8.4,32.29,6.73,13089735.0,-81162.0
2012-12-05,1.2,32.31,6.41,13143869.0,54134.0
2012-12-06,3.1,32.3,6.34,13116784.0,-27085.0
2012-12-07,1.4,32.28,6.2,13062717.0,-54067.0
2012-12-08,0.0,32.27,6.14,13035735.0,-26982.0
2012-12-09,0.0,32.25,6.0,12981871.0,-53864.0
2012-12-10,0.0,32.21,5.72,12874548.0,-107323.0
2012-12-11,0.0,32.19,4.83,12821089.0,-53459.0
2012-12-12,2.8,32.16,4.67,12741152.0,-79937.0
2012-12-13,19.8,32.14,4.55,12688030.0,-53122.0
2012-12-14,15.6,32.18,4.78,12794410.0,106380.0
2012-12-15,11.2,32.36,9.08,13279799.0,485389.0
2012-12-16,5.3,32.32,13.2,13170897.0,-108902.0
2012-12-17,1.6,32.26,12.54,13008786.0,-162111.0
2012-12-18,8.3,32.18,11.61,12794410.0,-214376.0
2012-12-19,16.8,32.21,7.98,12874548.0,80138.0
2012-12-20,1.1,32.27,8.44,13035735.0,161187.0
2012-12-21,0.0,32.24,12.3,12954989.0,-80746.0
2012-12-22,0.0,32.18,11.61,12794410.0,-160579.0
2012-12-23,0.0,32.11,10.71,12608598.0,-185812.0
2012-12-24,7.5,32.05,9.9,12450641.0,-157957.0
2012-12-25,4.0,32.04,9.75,12424431.0,-26210.0
2012-12-26,0.0,32.01,9.33,12346004.0,-78427.0
2012-12-27,1.2,31.96,8.55,12215962.0,-130042.0
2012-12-28,10.9,31.96,6.28,12215962.0,0.0
2012-12-29,1.1,31.98,6.52,12267879.0,51917.0
2012-12-30,0.0,32.01,6.86,12346004.0,78125.0
2012-12-31,15.8,32.01,6.86,12346004.0,0.0
2013-01-01,1.2,32.05,7.34,12450641.0,104637.0
2013-01-02,0.0,32.08,7.66,12529469.0,78828.0
2013-01-03,0.0,32.08,7.66,12529469.0,0.0
2013-01-04,0.0,32.09,6.98,12555812.0,26343.0
2013-01-05,0.0,32.08,6.88,12529469.0,-26343.0
2013-01-06,0.0,32.08,6.88,12529469.0,0.0
2013-01-07,0.0,32.07,6.78,12503160.0,-26309.0
2013-01-08,9.8,32.04,6.5,12424431.0,-78729.0
2013-01-09,8.7,32.02,6.32,12373114.0,-51317.0
2013-01-10,1.0,32.02,6.32,12373114.0,0.0
2013-01-11,5.0,32.02,6.32,12373114.0,0.0
2013-01-12,13.7,32.02,6.32,12373114.0,0.0
2013-01-13,4.0,32.03,6.42,12398256.0,25142.0
2013-01-14,6.5,32.04,6.5,12424431.0,26175.0
2013-01-15,15.5,32.05,6.6,12450641.0,26210.0
2013-01-16,9.5,32.06,6.7,12476883.0,26242.0
2013-01-17,24.9,32.15,7.5,12714574.0,237691.0
2013-01-18,52.4,32.2,11.85,12847801.0,133227.0
2013-01-19,31.6,32.45,25.82,13526612.0,678811.0
2013-01-20,18.8,32.63,41.96,14028526.0,501914.0
2013-01-21,16.1,32.37,41.38,13307087.0,-721439.0
2013-01-22,14.2,32.25,33.2,12981871.0,-325216.0
2013-01-23,5.0,32.33,29.52,13198140.0,216269.0
2013-01-24,3.1,32.27,28.45,13035735.0,-162405.0
2013-01-25,4.4,32.13,25.61,12661519.0,-374216.0
2013-01-26,1.2,32.14,18.41,12688030.0,26511.0
2013-01-27,19.0,32.08,17.62,12529469.0,-158561.0
2013-01-28,0.0,32.15,18.57,12714574.0,185105.0
2013-01-29,0.0,32.05,17.19,12450641.0,-263933.0
2013-01-30,4.7,32.02,13.6,12373114.0,-77527.0
2013-01-31,0.9,32.0,13.41,12319929.0,-53185.0
2013-02-01,30.5,31.98,13.17,12267879.0,-52050.0
2013-02-02,3.2,32.15,14.82,12714574.0,446695.0
2013-02-03,1.5,32.32,16.17,13170897.0,456323.0
2013-02-04,3.1,32.34,16.31,13225326.0,54429.0
2013-02-05,10.0,32.32,16.17,13170897.0,-54429.0
2013-02-06,6.5,32.3,16.02,13116784.0,-54113.0
2013-02-07,5.4,32.3,16.02,13116784.0,0.0
2013-02-08,0.0,32.18,17.35,12794410.0,-322374.0
2013-02-09,2.8,32.13,14.63,12661519.0,-132891.0
2013-02-10,25.9,32.04,13.79,12424431.0,-237088.0
2013-02-11,11.8,32.09,14.28,12555812.0,131381.0
2013-02-12,14.2,32.12,14.55,12635042.0,79230.0
2013-02-13,0.2,32.15,14.82,12714574.0,79532.0
2013-02-14,1.7,32.2,15.23,12847801.0,133227.0
2013-02-15,0.0,32.17,14.98,12767765.0,-80036.0
2013-02-16,0.0,32.25,12.42,12981871.0,214106.0
2013-02-17,3.0,32.3,12.99,13116784.0,134913.0
2013-02-18,0.0,32.34,13.41,13225326.0,108542.0
2013-02-19,0.0,32.26,15.66,13008786.0,-216540.0
2013-02-20,1.5,32.21,13.47,12874548.0,-134238.0
2013-02-21,1.7,32.18,11.61,12794410.0,-80138.0
2013-02-22,4.5,32.17,11.49,12767765.0,-26645.0
2013-02-23,0.4,32.17,11.49,12767765.0,0.0
2013-02-24,5.1,32.15,11.25,12714574.0,-53191.0
2013-02-25,0.0,32.13,10.98,12661519.0,-53055.0
2013-02-26,6.2,32.13,8.96,12661519.0,0.0
2013-02-27,0.0,32.14,9.08,12688030.0,26511.0
2013-02-28,0.0,32.14,9.08,12688030.0,0.0
2013-03-01,0.0,32.13,8.96,12661519.0,-26511.0
2013-03-02,0.0,32.12,8.1,12635042.0,-26477.0
2013-03-03,0.0,32.1,7.88,12582188.0,-52854.0
2013-03-04,0.0,32.08,7.66,12529469.0,-52719.0
2013-03-05,0.0,32.08,6.88,12529469.0,0.0
2013-03-06,8.4,32.08,6.88,12529469.0,0.0
2013-03-07,27.0,32.1,7.06,12582188.0,52719.0
2013-03-08,5.6,32.3,8.66,13116784.0,534596.0
2013-03-09,29.5,32.2,13.35,12847801.0,-268983.0
2013-03-10,9.0,32.29,10.74,13089735.0,241934.0
2013-03-11,34.3,32.35,11.34,13252546.0,162811.0
2013-03-12,11.0,32.47,16.77,13581833.0,329287.0
2013-03-13,6.7,32.41,21.4,13416577.0,-165256.0
2013-03-14,1.2,32.33,20.12,13198140.0,-218437.0
2013-03-15,0.2,32.24,18.52,12954989.0,-243151.0
2013-03-16,18.8,32.21,14.85,12874548.0,-80441.0
2013-03-17,1.0,32.23,15.18,12928142.0,53594.0
2013-03-18,3.9,32.2,14.67,12847801.0,-80341.0
2013-03-19,4.2,32.2,13.35,12847801.0,0.0
2013-03-20,2.3,32.21,13.47,12874548.0,26747.0
2013-03-21,5.1,32.19,13.2,12821089.0,-53459.0
2013-03-22,6.5,32.18,13.05,12794410.0,-26679.0
2013-03-23,7.5,32.21,13.47,12874548.0,80138.0
2013-03-24,4.7,32.21,13.47,12874548.0,0.0
2013-03-25,13.9,32.23,13.77,12928142.0,53594.0
2013-03-26,14.9,32.33,15.09,13198140.0,269998.0
2013-03-27,17.1,32.4,21.24,13389153.0,191013.0
2013-03-28,8.2,32.31,27.4,13143869.0,-245284.0
2013-03-29,14.2,32.21,24.75,12874548.0,-269321.0
2013-03-30,0.0,32.32,22.12,13170897.0,296349.0
2013-03-31,4.8,32.32,22.12,13170897.0,0.0
2013-04-01,21.1,32.29,21.48,13089735.0,-81162.0
2013-04-02,1.0,32.39,17.61,13361764.0,272029.0
2013-04-03,11.5,32.57,13.32,13859989.0,498225.0
2013-04-04,3.3,32.79,10.47,14484010.0,624021.0
2013-04-05,1.5,32.99,9.1,15065815.0,581805.0
2013-04-06,0.0,33.12,10.5,15451458.0,385643.0
2013-04-07,14.2,33.18,10.74,15631433.0,179975.0
2013-04-08,12.3,33.26,11.05,15873389.0,241956.0
2013-04-09,0.4,33.42,9.53,16364059.0,490670.0
2013-04-10,27.5,33.54,9.87,16738017.0,373958.0
2013-04-11,4.8,33.72,10.36,17308588.0,570571.0
2013-04-12,0.0,34.07,11.24,18451399.0,1142811.0
2013-04-13,0.0,34.21,16.77,18920969.0,469570.0
2013-04-14,2.3,34.26,16.94,19090410.0,169441.0
2013-04-15,0.0,34.28,17.01,19158442.0,68032.0
2013-04-16,0.0,34.25,16.91,19056448.0,-101994.0
2013-04-17,0.7,34.25,14.33,19056448.0,0.0
2013-04-18,0.0,34.22,14.24,18954785.0,-101663.0
2013-04-19,0.0,34.23,11.61,18988637.0,33852.0
2013-04-20,0.0,34.22,11.59,18954785.0,-33852.0
2013-04-21,0.0,34.19,11.52,18853450.0,-101335.0
2013-04-22,0.0,34.14,11.4,18685290.0,-168160.0
2013-04-23,0.0,34.09,11.28,18518042.0,-167248.0
2013-04-24,0.0,34.09,8.62,18518042.0,0.0
2013-04-25,0.0,34.06,8.56,18418130.0,-99912.0
2013-04-26,2.2,34.04,8.53,18351705.0,-66425.0
2013-04-27,1.8,34.06,7.2,18418130.0,66425.0
2013-04-28,0.0,34.06,7.2,18418130.0,0.0
2013-04-29,0.0,34.06,7.2,18418130.0,0.0
2013-04-30,3.2,34.02,7.14,18285424.0,-132706.0
2013-05-01,1.5,34.06,4.45,18418130.0,132706.0
2013-05-02,0.0,34.11,4.49,18584832.0,166702.0
2013-05-03,0.0,34.18,3.07,18819744.0,234912.0
2013-05-04,0.0,34.24,3.1,19022525.0,202781.0
2013-05-05,0.0,34.28,3.12,19158442.0,135917.0
2013-05-06,4.8,34.31,3.14,19260767.0,102325.0
2013-05-07,0.0,34.35,3.16,19397713.0,136946.0
2013-05-08,0.3,34.4,3.19,19569721.0,172008.0
2013-05-09,0.4,34.45,3.21,19742653.0,172932.0
2013-05-10,0.0,34.5,3.24,19916508.0,173855.0
2013-05-11,0.0,34.52,3.25,19986307.0,69799.0
2013-05-12,0.0,34.53,3.26,20021263.0,34956.0
2013-05-13,0.0,34.53,3.26,20021263.0,0.0
2013-05-14,8.5,34.53,3.26,20021263.0,0.0
2013-05-15,6.6,34.55,3.27,20091286.0,70023.0
2013-05-16,16.0,34.53,4.85,20021263.0,-70023.0
2013-05-17,13.5,34.54,4.86,20056256.0,34993.0
2013-05-18,3.5,34.57,4.88,20161456.0,105200.0
2013-05-19,2.0,34.61,4.91,20302242.0,140786.0
2013-05-20,0.0,34.64,4.93,20408222.0,105980.0
2013-05-21,0.0,34.62,4.92,20337532.0,-70690.0
2013-05-22,0.0,34.58,4.89,20193597.0,-143935.0
2013-05-23,0.0,34.59,3.29,20231775.0,38178.0
2013-05-24,0.0,34.59,3.29,20231775.0,0.0
2013-05-25,0.0,34.59,3.29,20231775.0,0.0
2013-05-26,0.0,34.59,3.29,20231775.0,0.0
2013-05-27,4.9,34.59,3.29,20231775.0,0.0
2013-05-28,4.4,34.59,3.29,20231775.0,0.0
2013-05-29,9.7,34.58,3.28,20193597.0,-38178.0
2013-05-30,0.0,34.63,2.11,20372859.0,179262.0
2013-05-31,0.0,34.67,2.12,20514537.0,141678.0
2013-06-01,0.0,34.7,2.12,20621186.0,106649.0
2013-06-02,0.0,34.73,2.13,20728171.0,106985.0
2013-06-03,0.0,34.76,2.13,20835491.0,107320.0
2013-06-04,0.0,34.74,3.36,20763906.0,-71585.0
2013-06-05,0.0,34.72,3.35,20692872.0,-71034.0
2013-06-06,0.0,34.69,3.34,20585599.0,-107273.0
2013-06-07,1.0,34.67,3.33,20514537.0,-71062.0
2013-06-08,4.5,34.65,3.32,20443624.0,-70913.0
2013-06-09,0.0,34.64,3.31,20408222.0,-35402.0
2013-06-10,0.1,34.62,3.3,20337532.0,-70690.0
2013-06-11,0.0,34.6,3.29,20266990.0,-70542.0
2013-06-12,5.6,34.61,2.11,20302242.0,35252.0
2013-06-13,0.0,34.63,2.11,20372859.0,70617.0
2013-06-14,0.0,34.65,2.11,20443624.0,70765.0
2013-06-15,0.0,34.66,2.12,20479061.0,35437.0
2013-06-16,10.5,34.66,2.12,20479061.0,0.0
2013-06-17,2.9,34.67,2.12,20514537.0,35476.0
2013-06-18,10.3,34.71,2.12,20656810.0,142273.0
2013-06-19,1.3,34.69,3.34,20585599.0,-71211.0
2013-06-20,8.9,34.69,3.34,20585599.0,0.0
2013-06-21,0.9,34.69,3.34,20585599.0,0.0
2013-06-22,0.0,34.68,3.33,20550050.0,-35549.0
2013-06-23,0.0,34.65,3.32,20443624.0,-106426.0
2013-06-24,0.0,34.62,3.3,20337532.0,-106092.0
2013-06-25,0.0,34.63,2.11,20372859.0,35327.0
2013-06-26,0.0,34.64,2.11,20408222.0,35363.0
2013-06-27,0.0,34.64,2.11,20408222.0,0.0
2013-06-28,0.0,34.63,2.11,20372859.0,-35363.0
2013-06-29,0.0,34.68,1.64,20550050.0,177191.0
2013-06-30,0.0,34.65,1.64,20443624.0,-106426.0
2013-07-01,0.0,34.65,1.64,20443624.0,0.0
2013-07-02,0.4,34.63,1.63,20372859.0,-70765.0
2013-07-03,0.0,34.63,1.63,20372859.0,0.0
2013-07-04,0.0,34.63,1.63,20372859.0,0.0
2013-07-05,0.0,34.63,1.63,20372859.0,0.0
2013-07-06,0.0,34.63,1.63,20372859.0,0.0
2013-07-07,0.0,34.63,1.63,20372859.0,0.0
2013-07-08,0.0,34.62,1.63,20337532.0,-35327.0
2013-07-09,0.0,34.61,1.63,20302242.0,-35290.0
2013-07-10,0.0,34.59,1.63,20231775.0,-70467.0
2013-07-11,0.0,34.57,1.63,20161456.0,-70319.0
2013-07-12,0.0,34.55,1.63,20091286.0,-70170.0
2013-07-13,0.0,34.54,1.62,20056256.0,-35030.0
2013-07-14,0.0,34.53,1.62,20021263.0,-34993.0
2013-07-15,0.0,34.52,1.62,19986307.0,-34956.0
2013-07-16,0.0,34.49,1.62,19881663.0,-104644.0
